ORF_ID_transcript,ORF_ID_gene
ENST00000361752.7_552_1574,ENSG00000112531.16_552_1574
ENST00000366847.8_232_1428,ENSG00000213066.11_232_1428
ENST00000349556.4_6_1142,ENSG00000213066.11_6_1142
ENST00000230256.7_176_1546,ENSG00000112494.9_176_1546
ENST00000351017.8_173_5665,ENSG00000130396.20_173_5665
ENST00000392108.7_143_5095,ENSG00000130396.20_143_5095
ENST00000366806.6_320_5662,ENSG00000130396.20_320_5662
ENST00000511637.5_664_3549,ENSG00000130396.20_664_3549
ENST00000332290.3_271_843,ENSG00000185127.6_271_843
ENST00000366773.7_34_2067,ENSG00000130023.15_34_2067
ENST00000630384.2_392_3121,ENSG00000112584.13_392_3121
ENST00000616883.4_280_1143,ENSG00000112592.13_280_1143
ENST00000230449.8_137_2908,ENSG00000112685.13_137_2908
ENST00000530927.5_58_1074,ENSG00000112699.10_58_1074
ENST00000380815.4_325_1386,ENSG00000112699.10_325_1386
ENST00000380739.5_204_1340,ENSG00000021355.12_204_1340
ENST00000380698.4_91_1218,ENSG00000170542.5_91_1218
ENST00000380524.5_226_1353,ENSG00000124570.17_226_1353
ENST00000259818.7_193_1527,ENSG00000137285.9_193_1527
ENST00000406686.7_1_2058,ENSG00000137266.14_1_2058
ENST00000380298.2_1_1083,ENSG00000137266.14_1_1083
ENST00000380283.4_535_1188,ENSG00000168994.13_535_1188
ENST00000380118.7_44_1219,ENSG00000198721.12_44_1219
ENST00000380051.6_46_1134,ENSG00000124787.13_46_1134
ENST00000330636.8_207_479,ENSG00000214113.10_207_479
ENST00000500576.4_5_394,ENSG00000214113.10_5_394
ENST00000474597.5_88_981,ENSG00000124783.12_88_981
ENST00000244763.8_88_945,ENSG00000124783.12_88_945
ENST00000379757.8_39_1334,ENSG00000239264.8_39_1334
ENST00000397457.6_39_599,ENSG00000188428.19_39_599
ENST00000244777.6_18_359,ENSG00000188428.19_18_359
ENST00000379715.9_58_579,ENSG00000124802.11_58_579
ENST00000507463.1_39_488,ENSG00000124802.11_39_488
ENST00000379660.4_613_1653,ENSG00000124786.9_613_1653
ENST00000379613.7_264_1574,ENSG00000137203.10_264_1574
ENST00000319516.8_207_1487,ENSG00000137203.10_207_1487
ENST00000379608.7_803_2071,ENSG00000137203.10_803_2071
ENST00000474039.5_574_2127,ENSG00000111837.11_574_2127
ENST00000354666.3_328_972,ENSG00000197977.3_328_972
ENST00000379446.9_168_2669,ENSG00000111859.16_168_2669
ENST00000379300.7_245_1123,ENSG00000145979.17_245_1123
ENST00000011619.5_60_2246,ENSG00000010017.12_60_2246
ENST00000379170.8_140_1216,ENSG00000050393.11_140_1216
ENST00000344537.9_174_1226,ENSG00000047579.19_174_1226
ENST00000537253.5_448_4965,ENSG00000124789.11_448_4965
ENST00000259711.10_149_5521,ENSG00000137177.19_149_5521
ENST00000309983.4_87_821,ENSG00000137364.4_87_821
ENST00000397239.7_521_1573,ENSG00000124795.14_521_1573
ENST00000324607.7_166_1650,ENSG00000172197.10_166_1650
ENST00000378454.7_303_1730,ENSG00000146038.11_303_1730
ENST00000230036.1_148_2631,ENSG00000112293.14_148_2631
ENST00000430948.6_476_3556,ENSG00000137261.13_476_3556
ENST00000378198.8_172_1257,ENSG00000111802.13_172_1257
ENST00000378119.8_398_502,ENSG00000112308.12_398_502
ENST00000378119.8_2343_2855,ENSG00000112308.12_2343_2855
ENST00000538035.5_155_3295,ENSG00000111913.17_155_3295
ENST00000510784.8_357_2033,ENSG00000111913.17_357_2033
ENST00000244527.8_123_1517,ENSG00000124568.10_123_1517
ENST00000397060.8_111_1604,ENSG00000124564.17_111_1604
ENST00000377745.3_1_309,ENSG00000278705.1_1_309
ENST00000621411.1_1_408,ENSG00000274267.1_1_408
ENST00000615868.1_1_390,ENSG00000278463.1_1_390
ENST00000343677.3_1_639,ENSG00000187837.3_1_639
ENST00000314332.5_7_384,ENSG00000180596.7_7_384
ENST00000614247.1_1_309,ENSG00000277157.1_1_309
ENST00000635200.1_51_557,ENSG00000282988.1_51_557
ENST00000541790.3_50_427,ENSG00000273802.2_50_427
ENST00000244534.6_1_663,ENSG00000124575.6_1_663
ENST00000618052.1_1_408,ENSG00000277775.1_1_408
ENST00000614378.1_432_839,ENSG00000273983.1_432_839
ENST00000634956.1_140_448,ENSG00000158406.4_140_448
ENST00000607124.1_1_378,ENSG00000124635.8_1_378
ENST00000211936.10_286_2538,ENSG00000096654.15_286_2538
ENST00000377401.3_203_403,ENSG00000185130.5_203_403
ENST00000618958.1_1_390,ENSG00000275221.1_1_390
ENST00000331442.4_1_678,ENSG00000184357.4_1_678
ENST00000359611.3_1_390,ENSG00000278677.1_1_390
ENST00000377294.2_245_1879,ENSG00000187626.8_245_1879
ENST00000439158.5_401_1618,ENSG00000235109.7_401_1618
ENST00000361028.5_177_1958,ENSG00000158691.14_177_1958
ENST00000452236.2_619_4593,ENSG00000232040.2_619_4593
ENST00000377199.3_439_1896,ENSG00000204713.10_439_1896
ENST00000377034.8_337_3219,ENSG00000204681.10_337_3219
ENST00000467259.1_219_788,ENSG00000204681.10_219_788
ENST00000437089.5_210_1826,ENSG00000234127.8_210_1826
ENST00000376621.7_972_2792,ENSG00000204590.12_972_2792
ENST00000376511.6_554_3373,ENSG00000204569.9_554_3373
ENST00000376442.7_197_3319,ENSG00000204560.9_197_3319
ENST00000399199.7_132_1970,ENSG00000146112.11_132_1970
ENST00000259953.8_353_1138,ENSG00000137404.14_353_1138
ENST00000376406.7_649_6915,ENSG00000137337.14_649_6915
ENST00000376389.7_288_1502,ENSG00000137312.14_288_1502
ENST00000259874.5_67_504,ENSG00000137331.11_67_504
ENST00000396268.7_535_2802,ENSG00000204536.13_535_2802
ENST00000458640.5_502_1785,ENSG00000198563.13_502_1785
ENST00000482195.5_498_1211,ENSG00000198563.13_498_1211
ENST00000303892.9_286_639,ENSG00000213760.10_286_639
ENST00000429299.2_9_740,ENSG00000227507.2_9_740
ENST00000446745.2_11_241,ENSG00000227507.2_11_241
ENST00000375976.8_161_3538,ENSG00000204463.12_161_3538
ENST00000362049.10_291_3521,ENSG00000204463.12_291_3521
ENST00000375911.1_826_1707,ENSG00000204439.3_826_1707
ENST00000375896.8_650_1717,ENSG00000204438.10_650_1717
ENST00000395952.7_164_1837,ENSG00000204427.11_164_1837
ENST00000375789.6_632_1486,ENSG00000213722.8_632_1486
ENST00000375784.7_268_990,ENSG00000213719.8_268_990
ENST00000375688.4_202_2874,ENSG00000204396.10_202_2874
ENST00000375663.7_442_4233,ENSG00000204394.12_442_4233
ENST00000375661.5_228_512,ENSG00000204392.10_228_512
ENST00000375654.4_377_2113,ENSG00000204390.9_377_2113
ENST00000375631.4_131_1375,ENSG00000204386.10_131_1375
ENST00000229729.10_22_2151,ENSG00000204385.10_22_2151
ENST00000480912.5_589_3612,ENSG00000204371.11_589_3612
ENST00000375537.8_8_3637,ENSG00000204371.11_8_3637
ENST00000375429.7_228_1367,ENSG00000204356.13_228_1367
ENST00000337523.9_371_1558,ENSG00000204348.9_371_1558
ENST00000375244.7_206_12934,ENSG00000168477.17_206_12934
ENST00000375203.7_46_2142,ENSG00000213676.10_46_2142
ENST00000375156.3_272_1318,ENSG00000204315.3_272_1318
ENST00000375150.6_266_1369,ENSG00000204314.10_266_1369
ENST00000395499.5_581_1429,ENSG00000204310.12_581_1429
ENST00000375050.5_632_1561,ENSG00000204304.11_632_1561
ENST00000360004.5_107_904,ENSG00000196126.11_107_904
ENST00000434651.6_88_870,ENSG00000179344.16_88_870
ENST00000620123.4_123_2228,ENSG00000204267.13_123_2228
ENST00000374882.7_52_879,ENSG00000204264.8_52_879
ENST00000354258.4_343_2586,ENSG00000168394.10_343_2586
ENST00000374843.8_186_869,ENSG00000204257.14_186_869
ENST00000229829.6_167_826,ENSG00000204252.13_167_826
ENST00000341947.6_229_5436,ENSG00000204248.10_229_5436
ENST00000374680.3_294_1811,ENSG00000204231.10_294_1811
ENST00000481441.1_97_834,ENSG00000204231.10_97_834
ENST00000445902.2_238_2388,ENSG00000223501.8_238_2388
ENST00000374617.8_358_2187,ENSG00000227057.9_358_2187
ENST00000497454.5_497_2827,ENSG00000237441.9_497_2827
ENST00000478610.5_147_677,ENSG00000237441.9_147_677
ENST00000434618.6_347_1690,ENSG00000231925.11_347_1690
ENST00000475304.5_211_1608,ENSG00000231925.11_211_1608
ENST00000418724.1_135_2036,ENSG00000236104.2_135_2036
ENST00000266000.10_199_2418,ENSG00000204209.11_199_2418
ENST00000611509.4_621_1088,ENSG00000112514.15_621_1088
ENST00000607484.5_42_419,ENSG00000137288.9_42_419
ENST00000293760.9_21_1529,ENSG00000161904.11_21_1529
ENST00000266003.9_58_399,ENSG00000096395.10_58_399
ENST00000507738.1_36_359,ENSG00000096395.10_36_359
ENST00000538487.6_562_3180,ENSG00000124493.13_562_3180
ENST00000468145.1_337_582,ENSG00000186577.12_337_582
ENST00000607016.1_313_828,ENSG00000272325.1_313_828
ENST00000420584.3_115_576,ENSG00000064995.16_115_576
ENST00000361288.8_133_765,ENSG00000064995.16_133_765
ENST00000338863.11_424_1533,ENSG00000007866.19_424_1533
ENST00000539068.5_204_1574,ENSG00000096060.14_204_1574
ENST00000373825.6_287_2251,ENSG00000096063.15_287_2251
ENST00000229812.7_350_1681,ENSG00000112079.8_350_1681
ENST00000373699.5_310_750,ENSG00000137168.7_310_750
ENST00000373627.9_180_1292,ENSG00000137409.19_180_1292
ENST00000373408.3_60_350,ENSG00000198937.8_60_350
ENST00000481247.5_153_1988,ENSG00000183826.16_153_1988
ENST00000373365.4_88_639,ENSG00000124767.6_88_639
ENST00000229903.4_101_649,ENSG00000112167.9_101_649
ENST00000359534.3_340_1836,ENSG00000164626.8_340_1836
ENST00000373231.8_234_1229,ENSG00000124780.13_234_1229
ENST00000453413.2_142_954,ENSG00000124780.13_142_954
ENST00000503878.1_106_657,ENSG00000124780.13_106_657
ENST00000425054.6_1_966,ENSG00000095981.10_1_966
ENST00000373227.8_1_786,ENSG00000095981.10_1_786
ENST00000437525.2_49_930,ENSG00000095981.10_49_930
ENST00000538893.5_26_2383,ENSG00000164627.17_26_2383
ENST00000340692.9_29_1912,ENSG00000124615.17_29_1912
ENST00000425303.6_10_1917,ENSG00000124615.17_10_1917
ENST00000338305.6_766_2910,ENSG00000156564.8_766_2910
ENST00000244565.7_118_1671,ENSG00000124602.9_118_1671
ENST00000479950.5_315_770,ENSG00000124596.16_315_770
ENST00000628419.2_301_558,ENSG00000124596.16_301_558
ENST00000628419.2_521_643,ENSG00000124596.16_521_643
ENST00000469104.5_214_477,ENSG00000124596.16_214_477
ENST00000343317.10_363_1691,ENSG00000112561.17_363_1691
ENST00000265350.8_82_717,ENSG00000124641.15_82_717
ENST00000372991.8_365_1075,ENSG00000112576.12_365_1075
ENST00000341865.8_1_3564,ENSG00000188112.8_1_3564
ENST00000053468.3_17_619,ENSG00000048544.5_17_619
ENST00000354325.2_721_3939,ENSG00000124496.12_721_3939
ENST00000230381.6_1033_1278,ENSG00000112619.7_1033_1278
ENST00000372876.1_24_1061,ENSG00000124659.6_24_1061
ENST00000304611.12_71_3010,ENSG00000124587.13_71_3010
ENST00000244711.3_195_710,ENSG00000124733.3_195_710
ENST00000265348.7_87_5180,ENSG00000044090.8_87_5180
ENST00000535468.1_244_5433,ENSG00000044090.8_244_5433
ENST00000388752.7_525_1340,ENSG00000112651.11_525_1340
ENST00000468957.1_157_345,ENSG00000112651.11_157_345
ENST00000230431.10_29_550,ENSG00000112667.12_29_550
ENST00000372569.7_6_617,ENSG00000146215.13_6_617
ENST00000361428.2_79_6915,ENSG00000171467.15_79_6915
ENST00000372488.7_252_1400,ENSG00000171462.14_252_1400
ENST00000372441.1_902_1849,ENSG00000204052.4_902_1849
ENST00000372422.6_289_1233,ENSG00000137207.11_289_1233
ENST00000265351.11_212_3823,ENSG00000124571.17_212_3823
ENST00000307126.9_265_1806,ENSG00000172432.18_265_1806
ENST00000372014.4_133_567,ENSG00000180992.6_133_567
ENST00000393812.3_145_1440,ENSG00000157593.18_145_1440
ENST00000244571.4_4_2958,ENSG00000124608.4_4_2958
ENST00000371460.5_319_1302,ENSG00000196284.15_319_1302
ENST00000185206.10_154_1383,ENSG00000112782.15_154_1383
ENST00000371383.6_262_1692,ENSG00000112796.9_262_1692
ENST00000371374.5_220_921,ENSG00000172348.14_220_921
ENST00000619708.4_590_1480,ENSG00000146233.7_590_1480
ENST00000296861.2_467_2359,ENSG00000146072.6_467_2359
ENST00000339488.8_938_2572,ENSG00000244694.7_938_2572
ENST00000274813.3_129_2378,ENSG00000146085.7_129_2378
ENST00000371117.7_475_12498,ENSG00000170927.14_475_12498
ENST00000596288.5_164_2587,ENSG00000112118.18_164_2587
ENST00000182527.3_1_1110,ENSG00000065308.4_1_1110
ENST00000493422.2_157_822,ENSG00000244067.2_157_822
ENST00000334575.5_157_822,ENSG00000243955.5_157_822
ENST00000370963.8_149_814,ENSG00000170899.10_149_814
ENST00000356971.3_342_458,ENSG00000112144.15_342_458
ENST00000356971.3_491_2386,ENSG00000112144.15_491_2386
ENST00000304434.10_200_1096,ENSG00000012660.13_200_1096
ENST00000229416.10_485_2395,ENSG00000001084.10_485_2395
ENST00000274901.8_160_1179,ENSG00000146151.12_160_1179
ENST00000244728.9_399_3269,ENSG00000124749.16_399_3269
ENST00000312431.10_160_16737,ENSG00000151914.19_160_16737
ENST00000370788.6_521_16645,ENSG00000151914.19_521_16645
ENST00000361203.7_9_22391,ENSG00000151914.19_9_22391
ENST00000468148.5_688_1365,ENSG00000112210.11_688_1365
ENST00000281156.4_280_1326,ENSG00000112232.8_280_1326
ENST00000503581.5_539_9970,ENSG00000188107.14_539_9970
ENST00000433151.1_1_1107,ENSG00000233859.2_1_1107
ENST00000370577.7_231_1850,ENSG00000168216.10_231_1850
ENST00000357250.10_160_2922,ENSG00000112280.15_160_2922
ENST00000355773.5_270_1754,ENSG00000119899.12_270_1754
ENST00000483888.6_208_9267,ENSG00000111799.20_208_9267
ENST00000370081.6_408_656,ENSG00000112695.11_408_656
ENST00000459637.2_54_200,ENSG00000112695.11_54_200
ENST00000509698.5_62_334,ENSG00000112695.11_62_334
ENST00000230461.10_331_1413,ENSG00000112697.15_331_1413
ENST00000475111.6_311_1285,ENSG00000112697.15_311_1285
ENST00000393004.6_223_3753,ENSG00000118407.14_223_3753
ENST00000237172.11_332_3970,ENSG00000118407.14_332_3970
ENST00000275034.4_169_5631,ENSG00000146247.13_169_5631
ENST00000275036.11_130_360,ENSG00000118418.14_130_360
ENST00000620514.1_179_568,ENSG00000118418.14_179_568
ENST00000444542.1_1_246,ENSG00000218029.3_1_246
ENST00000369846.8_436_2526,ENSG00000135338.13_436_2526
ENST00000369816.4_302_1243,ENSG00000118402.5_302_1243
ENST00000369754.7_314_1696,ENSG00000112773.15_314_1696
ENST00000306270.11_563_4609,ENSG00000005700.14_563_4609
ENST00000509219.1_46_591,ENSG00000013375.15_46_591
ENST00000369705.3_118_1833,ENSG00000065833.8_118_1833
ENST00000369694.6_570_3035,ENSG00000065609.14_570_3035
ENST00000518312.5_792_3089,ENSG00000065609.14_792_3089
ENST00000403245.7_116_4324,ENSG00000135315.11_116_4324
ENST00000314673.7_178_3015,ENSG00000135317.12_178_3015
ENST00000369627.6_133_2943,ENSG00000135317.12_133_2943
ENST00000355238.10_208_1893,ENSG00000135316.17_208_1893
ENST00000369622.7_502_2370,ENSG00000135316.17_502_2370
ENST00000624128.1_95_202,ENSG00000203875.10_95_202
ENST00000627148.2_402_749,ENSG00000135346.8_402_749
ENST00000369536.9_47_1780,ENSG00000146282.17_47_1780
ENST00000257787.5_526_1134,ENSG00000135334.8_526_1134
ENST00000369485.8_400_2103,ENSG00000111880.15_400_2103
ENST00000369475.7_88_1722,ENSG00000111880.15_88_1722
ENST00000452027.2_195_977,ENSG00000154548.8_195_977
ENST00000435041.2_280_1233,ENSG00000198833.6_280_1233
ENST00000369415.8_278_1477,ENSG00000025039.14_278_1477
ENST00000626778.2_1_294,ENSG00000083099.10_1_294
ENST00000523377.1_38_301,ENSG00000083099.10_38_301
ENST00000369393.7_117_16904,ENSG00000112159.11_117_16904
ENST00000369329.7_214_1980,ENSG00000135341.17_214_1980
ENST00000369303.8_186_3179,ENSG00000135333.13_186_3179
ENST00000316149.7_81_605,ENSG00000123545.5_81_605
ENST00000275053.8_267_3995,ENSG00000146263.11_267_3995
ENST00000229971.2_244_495,ENSG00000112234.8_244_495
ENST00000229971.2_410_2254,ENSG00000112234.8_410_2254
ENST00000389677.5_284_1510,ENSG00000146267.11_284_1510
ENST00000254759.7_26_1132,ENSG00000132423.11_26_1132
ENST00000369239.9_206_2620,ENSG00000132424.14_206_2620
ENST00000500704.6_45_2486,ENSG00000123552.17_45_2486
ENST00000520429.5_447_1295,ENSG00000112237.12_447_1295
ENST00000523639.5_241_717,ENSG00000112237.12_241_717
ENST00000369208.7_259_321,ENSG00000112246.9_259_321
ENST00000369208.7_937_3081,ENSG00000112246.9_937_3081
ENST00000369162.6_346_6951,ENSG00000112249.13_346_6951
ENST00000262903.8_392_3004,ENSG00000085382.11_392_3004
ENST00000314641.9_218_1297,ENSG00000112276.13_218_1297
ENST00000369110.7_194_2323,ENSG00000085377.13_194_2323
ENST00000369076.7_325_1149,ENSG00000057663.14_325_1149
ENST00000369063.7_467_1654,ENSG00000130347.12_467_1654
ENST00000369042.5_192_2675,ENSG00000178409.13_192_2675
ENST00000369037.8_279_1475,ENSG00000164494.11_279_1475
ENST00000369031.4_280_999,ENSG00000164494.11_280_999
ENST00000369002.8_181_2460,ENSG00000025796.13_181_2460
ENST00000484803.5_91_567,ENSG00000025796.13_91_567
ENST00000193322.7_87_1088,ENSG00000081087.14_87_1088
ENST00000436639.6_747_2399,ENSG00000080546.13_747_2399
ENST00000356644.7_96_1571,ENSG00000080546.13_96_1571
ENST00000310786.8_67_657,ENSG00000135535.15_67_657
ENST00000324953.9_67_600,ENSG00000135535.15_67_600
ENST00000456101.6_1603_3486,ENSG00000135596.17_1603_3486
ENST00000630715.2_349_3549,ENSG00000135596.17_349_3549
ENST00000230122.3_169_2259,ENSG00000112365.4_169_2259
ENST00000424296.6_78_5810,ENSG00000155085.15_78_5810
ENST00000355283.1_248_1255,ENSG00000155085.15_248_1255
ENST00000359451.6_693_2369,ENSG00000112290.12_693_2369
ENST00000368911.7_181_1686,ENSG00000155111.14_181_1686
ENST00000434009.5_660_9656,ENSG00000009413.15_660_9656
ENST00000368761.9_480_2174,ENSG00000056972.18_480_2174
ENST00000368682.7_223_1824,ENSG00000010810.17_223_1824
ENST00000354650.7_608_2218,ENSG00000010810.17_608_2218
ENST00000368662.9_80_1504,ENSG00000074935.13_80_1504
ENST00000522006.5_411_5858,ENSG00000112769.18_411_5858
ENST00000519065.5_378_1841,ENSG00000196591.11_378_1841
ENST00000312719.9_1514_2227,ENSG00000249853.7_1514_2227
ENST00000606080.1_448_1962,ENSG00000111816.7_448_1962
ENST00000420283.2_133_1374,ENSG00000187189.10_133_1374
ENST00000368608.3_74_1384,ENSG00000189241.6_74_1384
ENST00000368576.7_245_1978,ENSG00000153975.9_245_1978
ENST00000368491.7_623_3037,ENSG00000111860.13_623_3037
ENST00000368488.9_68_2491,ENSG00000111860.13_68_2491
ENST00000316316.10_288_3716,ENSG00000111877.17_288_3716
ENST00000338891.11_574_3864,ENSG00000111879.18_574_3864
ENST00000368468.3_443_2401,ENSG00000111885.6_443_2401
ENST00000275159.10_43_3894,ENSG00000146350.13_43_3894
ENST00000339697.4_86_1444,ENSG00000111897.6_86_1444
ENST00000318787.13_43_255,ENSG00000111906.17_43_255
ENST00000398153.6_44_655,ENSG00000111906.17_44_655
ENST00000531967.5_505_1425,ENSG00000093144.18_505_1425
ENST00000368291.6_267_701,ENSG00000093144.18_267_701
ENST00000481848.6_1565_3352,ENSG00000255330.9_1565_3352
ENST00000368226.8_317_4636,ENSG00000152894.14_317_4636
ENST00000368207.7_226_4641,ENSG00000152894.14_226_4641
ENST00000531050.5_5_2227,ENSG00000152894.14_5_2227
ENST00000368149.2_90_2078,ENSG00000146376.10_90_2078
ENST00000368134.6_610_2169,ENSG00000164483.16_610_2169
ENST00000628542.2_183_2987,ENSG00000079819.18_183_2987
ENST00000368068.7_181_4284,ENSG00000112282.17_181_4284
ENST00000367976.3_217_1248,ENSG00000118523.5_217_1248
ENST00000367963.7_327_1958,ENSG00000079931.14_327_1958
ENST00000367941.6_115_897,ENSG00000079950.13_115_897
ENST00000275227.8_98_1465,ENSG00000146409.10_98_1465
ENST00000275230.5_268_2007,ENSG00000146411.5_268_2007
ENST00000237305.11_90_1382,ENSG00000118515.11_90_1382
ENST00000367837.9_208_2259,ENSG00000112339.14_208_2259
ENST00000367800.8_296_3805,ENSG00000135541.20_296_3805
ENST00000531224.5_254_3013,ENSG00000029363.16_254_3013
ENST00000432797.6_617_2425,ENSG00000135525.18_617_2425
ENST00000316649.9_384_1895,ENSG00000016402.13_384_1895
ENST00000367739.8_153_1589,ENSG00000027697.13_153_1589
ENST00000421351.3_172_750,ENSG00000112378.11_172_750
ENST00000427025.6_630_5459,ENSG00000135540.11_630_5459
ENST00000343505.9_205_5022,ENSG00000135540.11_205_5022
ENST00000450536.6_732_2963,ENSG00000135597.18_732_2963
ENST00000258062.9_736_2964,ENSG00000135597.18_736_2964
ENST00000367651.3_370_1026,ENSG00000164442.9_370_1026
ENST00000012134.7_882_8114,ENSG00000010818.9_882_8114
ENST00000237283.8_109_588,ENSG00000189007.15_109_588
ENST00000002165.10_57_1457,ENSG00000001036.13_57_1457
ENST00000416623.5_724_2112,ENSG00000118495.18_724_2112
ENST00000367569.3_77_334,ENSG00000169976.6_77_334
ENST00000367519.8_358_1350,ENSG00000112425.14_358_1350
ENST00000237281.4_168_2402,ENSG00000118496.4_168_2402
ENST00000275233.11_400_5448,ENSG00000146414.15_400_5448
ENST00000253329.2_34_1509,ENSG00000131013.3_34_1509
ENST00000335647.9_58_1518,ENSG00000186625.13_58_1518
ENST00000543571.5_549_3938,ENSG00000131023.12_549_3938
ENST00000340413.6_78_1217,ENSG00000120253.13_78_1217
ENST00000239367.6_7_1506,ENSG00000120256.9_7_1506
ENST00000367339.6_30_761,ENSG00000131019.10_30_761
ENST00000325144.4_142_1683,ENSG00000181472.4_142_1683
ENST00000367303.8_124_1470,ENSG00000155906.16_124_1470
ENST00000367255.9_978_26993,ENSG00000131018.22_978_26993
ENST00000367225.6_26_655,ENSG00000091844.7_26_655
ENST00000607772.5_546_2210,ENSG00000153721.18_546_2210
ENST00000367166.4_57_1094,ENSG00000029639.10_57_1094
ENST00000400788.8_103_525,ENSG00000215712.10_103_525
ENST00000367144.4_103_486,ENSG00000215712.10_103_486
ENST00000367104.7_133_2094,ENSG00000122335.13_133_2094
ENST00000607071.5_1253_1828,ENSG00000122335.13_1253_1828
ENST00000367089.7_32_370,ENSG00000146425.10_32_370
ENST00000337147.11_135_1892,ENSG00000092820.17_135_1892
ENST00000367069.6_785_1891,ENSG00000130363.11_785_1891
